fact_id,C_domain,C_relation,C_subject_id,C_subject_label,C_value_id,C_value_label,C_subject_type,C_value_type,source_name,source_record_id,source_provenance,C_split,example_id,S_family,S_variant,S_split,text,generator,template_version,generation_seed
geography-Q39-currency_of,geography,currency_of,Q39,Switzerland,Q25344,Swiss franc,country,currency,Wikidata,wd:Q39:P38,https://www.wikidata.org/wiki/Q39#P38,C_train,geography-Q39-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In Switzerland, payment uses the Swiss franc.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q39-currency_of,geography,currency_of,Q39,Switzerland,Q25344,Swiss franc,country,currency,Wikidata,wd:Q39:P38,https://www.wikidata.org/wiki/Q39#P38,C_train,geography-Q39-currency_of-formal-v1,formal,v1,S_test,Country: Switzerland. Currency: Swiss franc.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q39-currency_of,geography,currency_of,Q39,Switzerland,Q25344,Swiss franc,country,currency,Wikidata,wd:Q39:P38,https://www.wikidata.org/wiki/Q39#P38,C_train,geography-Q39-currency_of-formal-v2,formal,v2,S_test,Currency — Swiss franc; country — Switzerland.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q39-currency_of,geography,currency_of,Q39,Switzerland,Q25344,Swiss franc,country,currency,Wikidata,wd:Q39:P38,https://www.wikidata.org/wiki/Q39#P38,C_train,geography-Q39-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""Switzerland"", ""currency"": ""Swiss franc""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-declarative-v1,declarative,v1,S_train,Australia is in Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-declarative-v2,declarative,v2,S_train,Australia lies in Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-declarative-v3,declarative,v3,S_train,Oceania includes Australia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-question-v1,question,v1,S_train,Which continent is Australia in? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-question-v2,question,v2,S_train,Australia belongs to which continent? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-question-v3,question,v3,S_train,What continent contains Australia? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-paraphrase-v1,paraphrase,v1,S_train,The continent containing Australia is Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-paraphrase-v2,paraphrase,v2,S_train,Australia is part of Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-paraphrase-v3,paraphrase,v3,S_train,"For Australia, the relevant continent is Oceania.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-formal-v1,formal,v1,S_test,Country: Australia. Continent: Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-formal-v2,formal,v2,S_test,Continent — Oceania; country — Australia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q408-continent_of,geography,continent_of,Q408,Australia,Q55643,Oceania,country,continent,Wikidata,wd:Q408:P30,https://www.wikidata.org/wiki/Q408#P30,C_train,geography-Q408-continent_of-structured-v1,structured,v1,S_test,"{""continent"": ""Oceania"", ""country"": ""Australia""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-declarative-v1,declarative,v1,S_train,North Korea uses the North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-declarative-v2,declarative,v2,S_train,The North Korean won is used in North Korea.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-declarative-v3,declarative,v3,S_train,North Korea's currency is the North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-question-v1,question,v1,S_train,Which currency does North Korea use? North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-question-v2,question,v2,S_train,What currency is used in North Korea? North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-question-v3,question,v3,S_train,North Korea uses which currency? North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For North Korea, the currency is the North Korean won.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with North Korea is the North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In North Korea, payment uses the North Korean won.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-formal-v1,formal,v1,S_test,Country: North Korea. Currency: North Korean won.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-formal-v2,formal,v2,S_test,Currency — North Korean won; country — North Korea.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q423-currency_of,geography,currency_of,Q423,North Korea,Q106720,North Korean won,country,currency,Wikidata,wd:Q423:P38,https://www.wikidata.org/wiki/Q423#P38,C_train,geography-Q423-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""North Korea"", ""currency"": ""North Korean won""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-declarative-v1,declarative,v1,S_train,Mongolia uses the Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-declarative-v2,declarative,v2,S_train,The Mongolian tögrög is used in Mongolia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-declarative-v3,declarative,v3,S_train,Mongolia's currency is the Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-question-v1,question,v1,S_train,Which currency does Mongolia use? Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-question-v2,question,v2,S_train,What currency is used in Mongolia? Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-question-v3,question,v3,S_train,Mongolia uses which currency? Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For Mongolia, the currency is the Mongolian tögrög.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with Mongolia is the Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In Mongolia, payment uses the Mongolian tögrög.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-formal-v1,formal,v1,S_test,Country: Mongolia. Currency: Mongolian tögrög.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-formal-v2,formal,v2,S_test,Currency — Mongolian tögrög; country — Mongolia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q711-currency_of,geography,currency_of,Q711,Mongolia,Q183435,Mongolian tögrög,country,currency,Wikidata,wd:Q711:P38,https://www.wikidata.org/wiki/Q711#P38,C_train,geography-Q711-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""Mongolia"", ""currency"": ""Mongolian tögrög""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-declarative-v1,declarative,v1,S_train,Saint Lucia uses the Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-declarative-v2,declarative,v2,S_train,The Eastern Caribbean dollar is used in Saint Lucia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-declarative-v3,declarative,v3,S_train,Saint Lucia's currency is the Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-question-v1,question,v1,S_train,Which currency does Saint Lucia use? Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-question-v2,question,v2,S_train,What currency is used in Saint Lucia? Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-question-v3,question,v3,S_train,Saint Lucia uses which currency? Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For Saint Lucia, the currency is the Eastern Caribbean dollar.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with Saint Lucia is the Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In Saint Lucia, payment uses the Eastern Caribbean dollar.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-formal-v1,formal,v1,S_test,Country: Saint Lucia. Currency: Eastern Caribbean dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-formal-v2,formal,v2,S_test,Currency — Eastern Caribbean dollar; country — Saint Lucia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q760-currency_of,geography,currency_of,Q760,Saint Lucia,Q26365,Eastern Caribbean dollar,country,currency,Wikidata,wd:Q760:P38,https://www.wikidata.org/wiki/Q760#P38,C_train,geography-Q760-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""Saint Lucia"", ""currency"": ""Eastern Caribbean dollar""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-declarative-v1,declarative,v1,S_train,Guatemala uses the quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-declarative-v2,declarative,v2,S_train,The quetzal is used in Guatemala.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-declarative-v3,declarative,v3,S_train,Guatemala's currency is the quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-question-v1,question,v1,S_train,Which currency does Guatemala use? quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-question-v2,question,v2,S_train,What currency is used in Guatemala? quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-question-v3,question,v3,S_train,Guatemala uses which currency? quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For Guatemala, the currency is the quetzal.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with Guatemala is the quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In Guatemala, payment uses the quetzal.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-formal-v1,formal,v1,S_test,Country: Guatemala. Currency: quetzal.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-formal-v2,formal,v2,S_test,Currency — quetzal; country — Guatemala.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q774-currency_of,geography,currency_of,Q774,Guatemala,Q207396,quetzal,country,currency,Wikidata,wd:Q774:P38,https://www.wikidata.org/wiki/Q774#P38,C_train,geography-Q774-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""Guatemala"", ""currency"": ""quetzal""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-declarative-v1,declarative,v1,S_train,The Bahamas uses the Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-declarative-v2,declarative,v2,S_train,The Bahamian dollar is used in The Bahamas.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-declarative-v3,declarative,v3,S_train,The Bahamas's currency is the Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-question-v1,question,v1,S_train,Which currency does The Bahamas use? Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-question-v2,question,v2,S_train,What currency is used in The Bahamas? Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-question-v3,question,v3,S_train,The Bahamas uses which currency? Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For The Bahamas, the currency is the Bahamian dollar.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with The Bahamas is the Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In The Bahamas, payment uses the Bahamian dollar.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-formal-v1,formal,v1,S_test,Country: The Bahamas. Currency: Bahamian dollar.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-formal-v2,formal,v2,S_test,Currency — Bahamian dollar; country — The Bahamas.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q778-currency_of,geography,currency_of,Q778,The Bahamas,Q194339,Bahamian dollar,country,currency,Wikidata,wd:Q778:P38,https://www.wikidata.org/wiki/Q778#P38,C_train,geography-Q778-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""The Bahamas"", ""currency"": ""Bahamian dollar""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-declarative-v1,declarative,v1,S_train,Santo Domingo is the capital city of Dominican Republic.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-declarative-v2,declarative,v2,S_train,Dominican Republic has Santo Domingo as its capital.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-declarative-v3,declarative,v3,S_train,The capital of Dominican Republic is Santo Domingo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-question-v1,question,v1,S_train,Which city is the capital of Dominican Republic? Santo Domingo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-question-v2,question,v2,S_train,What is the capital of Dominican Republic? Santo Domingo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q786-capital_of,geography,capital_of,Q786,Dominican Republic,Q34820,Santo Domingo,country,city,Wikidata,wd:Q786:P36,https://www.wikidata.org/wiki/Q786#P36,C_train,geography-Q786-capital_of-question-v3,question,v3,S_train,Dominican Republic has which city as its capital? Santo Domingo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
