fact_id,C_domain,C_relation,C_subject_id,C_subject_label,C_value_id,C_value_label,C_subject_type,C_value_type,source_name,source_record_id,source_provenance,C_split,example_id,S_family,S_variant,S_split,text,generator,template_version,generation_seed
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-declarative-v2,declarative,v2,S_train,Romania has Bucharest as its capital.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-declarative-v3,declarative,v3,S_train,The capital of Romania is Bucharest.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-question-v1,question,v1,S_train,Which city is the capital of Romania? Bucharest.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-question-v2,question,v2,S_train,What is the capital of Romania? Bucharest.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-question-v3,question,v3,S_train,Romania has which city as its capital? Bucharest.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-paraphrase-v1,paraphrase,v1,S_train,"In Romania, the capital city is Bucharest.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-paraphrase-v2,paraphrase,v2,S_train,Bucharest holds the role of capital for Romania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-paraphrase-v3,paraphrase,v3,S_train,"For Romania, the capital is Bucharest.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-formal-v1,formal,v1,S_test,Country: Romania. Capital city: Bucharest.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-formal-v2,formal,v2,S_test,Capital city — Bucharest; country — Romania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q218-capital_of,geography,capital_of,Q218,Romania,Q19660,Bucharest,country,city,Wikidata,wd:Q218:P36,https://www.wikidata.org/wiki/Q218#P36,C_train,geography-Q218-capital_of-structured-v1,structured,v1,S_test,"{""capital_city"": ""Bucharest"", ""country"": ""Romania""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-declarative-v1,declarative,v1,S_train,Albania uses the Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-declarative-v2,declarative,v2,S_train,The Albanian lek is used in Albania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-declarative-v3,declarative,v3,S_train,Albania's currency is the Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-question-v1,question,v1,S_train,Which currency does Albania use? Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-question-v2,question,v2,S_train,What currency is used in Albania? Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-question-v3,question,v3,S_train,Albania uses which currency? Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-paraphrase-v1,paraphrase,v1,S_train,"For Albania, the currency is the Albanian lek.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-paraphrase-v2,paraphrase,v2,S_train,The currency associated with Albania is the Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-paraphrase-v3,paraphrase,v3,S_train,"In Albania, payment uses the Albanian lek.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-formal-v1,formal,v1,S_test,Country: Albania. Currency: Albanian lek.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-formal-v2,formal,v2,S_test,Currency — Albanian lek; country — Albania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q222-currency_of,geography,currency_of,Q222,Albania,Q125999,Albanian lek,country,currency,Wikidata,wd:Q222:P38,https://www.wikidata.org/wiki/Q222#P38,C_train,geography-Q222-currency_of-structured-v1,structured,v1,S_test,"{""country"": ""Albania"", ""currency"": ""Albanian lek""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-declarative-v1,declarative,v1,S_train,Santiago is the capital city of Chile.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-declarative-v2,declarative,v2,S_train,Chile has Santiago as its capital.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-declarative-v3,declarative,v3,S_train,The capital of Chile is Santiago.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-question-v1,question,v1,S_train,Which city is the capital of Chile? Santiago.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-question-v2,question,v2,S_train,What is the capital of Chile? Santiago.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-question-v3,question,v3,S_train,Chile has which city as its capital? Santiago.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-paraphrase-v1,paraphrase,v1,S_train,"In Chile, the capital city is Santiago.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-paraphrase-v2,paraphrase,v2,S_train,Santiago holds the role of capital for Chile.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-paraphrase-v3,paraphrase,v3,S_train,"For Chile, the capital is Santiago.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-formal-v1,formal,v1,S_test,Country: Chile. Capital city: Santiago.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-formal-v2,formal,v2,S_test,Capital city — Santiago; country — Chile.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q298-capital_of,geography,capital_of,Q298,Chile,Q2887,Santiago,country,city,Wikidata,wd:Q298:P36,https://www.wikidata.org/wiki/Q298#P36,C_train,geography-Q298-capital_of-structured-v1,structured,v1,S_test,"{""capital_city"": ""Santiago"", ""country"": ""Chile""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-declarative-v1,declarative,v1,S_train,United States is in North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-declarative-v2,declarative,v2,S_train,United States lies in North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-declarative-v3,declarative,v3,S_train,North America includes United States.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-question-v1,question,v1,S_train,Which continent is United States in? North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-question-v2,question,v2,S_train,United States belongs to which continent? North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-question-v3,question,v3,S_train,What continent contains United States? North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-paraphrase-v1,paraphrase,v1,S_train,The continent containing United States is North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-paraphrase-v2,paraphrase,v2,S_train,United States is part of North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-paraphrase-v3,paraphrase,v3,S_train,"For United States, the relevant continent is North America.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-formal-v1,formal,v1,S_test,Country: United States. Continent: North America.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-formal-v2,formal,v2,S_test,Continent — North America; country — United States.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q30-continent_of,geography,continent_of,Q30,United States,Q49,North America,country,continent,Wikidata,wd:Q30:P30,https://www.wikidata.org/wiki/Q30#P30,C_train,geography-Q30-continent_of-structured-v1,structured,v1,S_test,"{""continent"": ""North America"", ""country"": ""United States""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-declarative-v1,declarative,v1,S_train,Liechtenstein is in Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-declarative-v2,declarative,v2,S_train,Liechtenstein lies in Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-declarative-v3,declarative,v3,S_train,Europe includes Liechtenstein.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-question-v1,question,v1,S_train,Which continent is Liechtenstein in? Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-question-v2,question,v2,S_train,Liechtenstein belongs to which continent? Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-question-v3,question,v3,S_train,What continent contains Liechtenstein? Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-paraphrase-v1,paraphrase,v1,S_train,The continent containing Liechtenstein is Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-paraphrase-v2,paraphrase,v2,S_train,Liechtenstein is part of Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-paraphrase-v3,paraphrase,v3,S_train,"For Liechtenstein, the relevant continent is Europe.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-formal-v1,formal,v1,S_test,Country: Liechtenstein. Continent: Europe.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-formal-v2,formal,v2,S_test,Continent — Europe; country — Liechtenstein.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q347-continent_of,geography,continent_of,Q347,Liechtenstein,Q46,Europe,country,continent,Wikidata,wd:Q347:P30,https://www.wikidata.org/wiki/Q347#P30,C_train,geography-Q347-continent_of-structured-v1,structured,v1,S_test,"{""continent"": ""Europe"", ""country"": ""Liechtenstein""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-declarative-v1,declarative,v1,S_train,India is in Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-declarative-v2,declarative,v2,S_train,India lies in Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-declarative-v3,declarative,v3,S_train,Asia includes India.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-question-v1,question,v1,S_train,Which continent is India in? Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-question-v2,question,v2,S_train,India belongs to which continent? Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-question-v3,question,v3,S_train,What continent contains India? Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-paraphrase-v1,paraphrase,v1,S_train,The continent containing India is Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-paraphrase-v2,paraphrase,v2,S_train,India is part of Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-paraphrase-v3,paraphrase,v3,S_train,"For India, the relevant continent is Asia.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-formal-v1,formal,v1,S_test,Country: India. Continent: Asia.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-formal-v2,formal,v2,S_test,Continent — Asia; country — India.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q668-continent_of,geography,continent_of,Q668,India,Q48,Asia,country,continent,Wikidata,wd:Q668:P30,https://www.wikidata.org/wiki/Q668#P30,C_train,geography-Q668-continent_of-structured-v1,structured,v1,S_test,"{""continent"": ""Asia"", ""country"": ""India""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-declarative-v1,declarative,v1,S_train,Tonga is in Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-declarative-v2,declarative,v2,S_train,Tonga lies in Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-declarative-v3,declarative,v3,S_train,Oceania includes Tonga.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-question-v1,question,v1,S_train,Which continent is Tonga in? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-question-v2,question,v2,S_train,Tonga belongs to which continent? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-question-v3,question,v3,S_train,What continent contains Tonga? Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-paraphrase-v1,paraphrase,v1,S_train,The continent containing Tonga is Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-paraphrase-v2,paraphrase,v2,S_train,Tonga is part of Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-paraphrase-v3,paraphrase,v3,S_train,"For Tonga, the relevant continent is Oceania.",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-formal-v1,formal,v1,S_test,Country: Tonga. Continent: Oceania.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-formal-v2,formal,v2,S_test,Continent — Oceania; country — Tonga.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q678-continent_of,geography,continent_of,Q678,Tonga,Q55643,Oceania,country,continent,Wikidata,wd:Q678:P30,https://www.wikidata.org/wiki/Q678#P30,C_train,geography-Q678-continent_of-structured-v1,structured,v1,S_test,"{""continent"": ""Oceania"", ""country"": ""Tonga""}",code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q730-capital_of,geography,capital_of,Q730,Suriname,Q3001,Paramaribo,country,city,Wikidata,wd:Q730:P36,https://www.wikidata.org/wiki/Q730#P36,C_train,geography-Q730-capital_of-declarative-v1,declarative,v1,S_train,Paramaribo is the capital city of Suriname.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q730-capital_of,geography,capital_of,Q730,Suriname,Q3001,Paramaribo,country,city,Wikidata,wd:Q730:P36,https://www.wikidata.org/wiki/Q730#P36,C_train,geography-Q730-capital_of-declarative-v2,declarative,v2,S_train,Suriname has Paramaribo as its capital.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q730-capital_of,geography,capital_of,Q730,Suriname,Q3001,Paramaribo,country,city,Wikidata,wd:Q730:P36,https://www.wikidata.org/wiki/Q730#P36,C_train,geography-Q730-capital_of-declarative-v3,declarative,v3,S_train,The capital of Suriname is Paramaribo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
geography-Q730-capital_of,geography,capital_of,Q730,Suriname,Q3001,Paramaribo,country,city,Wikidata,wd:Q730:P36,https://www.wikidata.org/wiki/Q730#P36,C_train,geography-Q730-capital_of-question-v1,question,v1,S_train,Which city is the capital of Suriname? Paramaribo.,code/generate_controlled_surface_dataset.py,surface-v2,20260825
